LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.037200928,-118.518676758,381481356534037235529707943_381480790534036093122783218,2018,1,0,0,1,0,0,0
34.032619476,-118.323036194,3816766565340326194954149005_3816771665340326246787728608,2018,1,0,0,1,0,0,0
34.689590454,-118.099212646,3819007875346896457518332924_381900790534689533122931240,2018,1,0,0,1,0,0,0
34.111286163,-118.333625793,3816662885341112621718456665_3816664685341112541718456637,2018,1,0,0,1,0,0,0
34.235488892,-118.531799316,3814681745342355116024221944_381468263534235510122746879,2018,0,1,0,1,0,0,0
34.096088409,-118.29176330599999,3817082355340959816735480318_3817082325340961487540771947,2018,0,0,1,1,0,0,0
34.074539185,-118.214378357,3817856025340744167370477988_3817856015340746017874238655,2018,0,0,1,1,0,0,0
34.074539185,-118.214378357,3817856015340746017874238655_3817856025340744167370477988,2018,0,0,1,1,0,0,0
33.960159302,-118.256416321,38174343753396017010297729943_381743607533960171277184130,2018,1,0,0,1,0,0,0
33.960159302,-118.256416321,381743607533960171277184130_38174343753396017010297729943,2018,1,0,0,1,0,0,0
34.242908478,-118.486381531,3815131645342429234037162159_3815139805342429184037162158,2018,1,0,0,1,0,0,0
34.168701172,-118.361541748,3816385725341687106852318374_381638443534168710123364518,2018,1,0,0,1,0,0,0
34.25233078,-118.294723511,3817050275342523477871433986_381705304534252346344993319,2018,1,0,0,1,0,0,0
33.86561,-118.30912,381690828533865624122906859_3816914005338656211375415545,2018,1,0,0,1,0,0,0
34.020359039,-118.241592407,381758398534020365122770847_381758647534020323122770836,2018,0,1,0,1,0,0,0
33.970748901,-118.287117004,3817123435339707386389467839_381712904533970740123284120,2018,1,0,0,1,0,0,0
33.970748901,-118.287117004,381712904533970740123284120_3817123435339707386389467839,2018,1,0,0,1,0,0,0
34.586860657,-118.167869568,381832332534586919122832397_381831932534586799122832399,2018,1,0,0,1,0,0,0
34.257507324,-118.502326965,3814976535342575216432919636_3814978125342575216699306792,2018,1,0,0,1,0,0,0
34.039493561,-118.283325195,3817166375340395114014925222_3817168155340394324014925221,2018,0,0,1,1,0,0,0
34.039493561,-118.283325195,3817168155340394324014925221_3817166375340395114014925222,2018,0,0,1,1,0,0,0
34.03471756,-118.682182312,381316168534034508123307345_381318076534034684123307350,2018,0,0,1,1,0,0,0
34.03471756,-118.682182312,381318076534034684123307350_381316168534034508123307345,2018,0,0,1,1,0,0,0
33.882900238,-118.246421814,381755943533882911122900855_381752192533882928122900857,2018,1,0,0,1,0,0,0
